transcript_id,12-14,12-2,12-7,13-10,13-13,13-9,14-11,14-12,14-8,15-3,15-6
g63301.t1,0,0,0,0,0,0,0,0,1,0,0
g63302.t1,342,304,174,281,443,341,762,377,163,251,293
g63309.t1,0,0,5,0,0,0,6,0,4,0,0
g63309.t2,0,0,0,0,0,0,0,0,0,0,0
g63308.t1,179,270,203,324,306,188,167,86,152,146,172
g63311.t1,0,3,6,0,0,5,7,7,12,6,5
g63310.t2,0,0,0,0,0,0,0,0,0,0,0
g63310.t1,42,41,105,24,23,48,51,30,34,69,40
g63312.t1,0,0,16,7,0,5,2,5,0,0,0
g63312.t2,0,0,0,0,0,0,0,0,0,0,0
g63313.t1,27,53,66,29,36,41,29,25,25,36,28
g63314.t2,38,25,62,28,22,34,66,30,35,0,60
g63314.t1,18,10,7,0,24,11,31,14,15,39,0
g63316.t1,0,0,0,0,0,0,0,0,0,0,0
g63316.t2,24,37,26,14,17,31,18,11,15,13,36
g63319.t1,18,0,18,16,40,0,43,22,22,16,32
g63321.t1,81,87,121,78,141,96,132,98,83,86,137
g63322.t1,10,16,17,5,7,15,18,0,13,9,16
g63324.t1,17,28,35,38,43,30,52,23,19,20,31
g63325.t1,39,91,113,71,115,65,113,29,35,60,114
g63326.t1,0,0,0,0,0,0,0,0,0,0,0
g63326.t2,40,34,61,27,74,45,73,39,27,30,63
g63328.t1,0,0,0,0,0,0,0,0,0,0,0
g63328.t2,0,0,0,0,0,0,0,0,0,0,0
g63329.t2,0,0,0,0,0,0,0,0,0,0,0
g63327.t1,19,24,18,14,27,27,56,19,10,15,35
g63329.t1,111,111,86,75,117,90,160,92,71,122,140
g63315.t1,4324,10916,8130,7340,6925,6701,6119,3780,6501,7541,4919
g63330.t1,0,0,0,0,14,0,0,0,0,0,0
g63331.t1,0,0,0,0,0,0,0,0,0,0,0
g63331.t2,0,0,0,0,0,0,0,0,0,0,0
g63332.t1,10,31,18,20,53,41,61,30,42,21,50
g63333.t1,3,4,3,3,2,4,7,4,2,5,0
g63334.t1,12,0,11,5,9,10,20,10,4,13,18
g63337.t1,1,1,3,3,3,3,1,0,1,2,3
g63335.t1,135,97,169,112,175,191,255,136,87,92,208
g63338.t1,110,111,165,83,153,160,182,110,149,169,192
g63339.t1,23,23,42,17,21,22,35,20,18,17,33
g63351.t1,144,261,224,247,245,167,228,162,197,186,187
g63352.t1,0,0,0,0,0,2,0,0,0,0,0
g63353.t1,0,0,0,0,0,0,0,0,0,4,0
g63354.t1,0,0,0,0,0,0,0,0,0,0,0
g63355.t1,0,19,0,0,20,0,20,0,0,0,16
g63357.t1,35,45,30,28,57,54,44,42,44,30,35
g63361.t1,3,0,0,0,8,0,5,0,3,0,8
g63365.t1,0,0,0,0,0,0,0,0,0,0,0
g63362.t1,0,8,0,5,0,0,12,0,0,0,5
g63358.t1,49,127,51,76,112,71,81,53,43,44,80
g63369.t1,0,5,0,13,19,18,15,0,0,10,15
g63368.t2,0,0,0,0,0,0,0,0,0,0,0
g63368.t1,8,6,16,0,0,10,8,0,0,0,19
g63370.t1,0,7,6,0,0,15,11,3,4,13,0
g63367.t1,0,0,0,0,11,0,0,0,0,0,0
g63367.t2,18,14,18,15,20,17,26,15,11,14,26
g63379.t1,11,10,15,7,5,16,16,5,8,9,5
g63381.t1,7,19,5,0,6,14,11,9,10,14,16
g63382.t1,12,7,15,6,2,10,28,21,3,4,16
g63372.t2,0,40,0,24,0,0,23,0,0,0,0
g63372.t1,111,101,124,80,178,201,242,104,124,167,206
g63384.t1,0,0,6,0,7,0,11,0,4,4,12
g63385.t1,6,0,12,6,14,12,16,0,10,7,25
g63386.t1,14,13,23,17,32,24,33,5,12,16,19
g63387.t1,0,0,0,0,0,0,0,0,0,0,0
g63387.t2,15,17,16,15,31,15,33,8,19,11,11
g63391.t1,5,6,6,5,24,20,6,10,5,4,15
g63389.t1,0,0,0,0,0,0,0,0,6,6,6
g63389.t2,0,0,0,0,0,0,0,0,0,0,0
g63390.t1,3,2,0,0,2,0,0,0,0,0,2
g63392.t1,0,9,9,0,0,3,4,5,0,0,0
g63394.t1,0,0,0,0,0,0,0,5,0,3,0
g63397.t1,146,163,167,127,183,230,238,126,133,173,214
g63402.t1,28,37,38,37,18,12,27,0,24,22,20
g63399.t2,0,0,0,0,0,0,0,0,0,2,0
g63401.t2,0,0,0,0,0,0,0,0,0,0,0
g63398.t1,43,37,40,25,55,44,62,47,26,28,92
g63399.t1,112,101,110,126,124,136,176,89,95,134,133
g63400.t1,23,30,40,30,48,43,38,27,38,22,39
g63401.t1,8,7,24,10,22,9,28,0,0,9,0
g63405.t2,0,0,0,0,0,0,0,39,0,0,0
g63405.t1,35,27,56,45,46,29,89,0,58,34,56
g63404.t3,0,0,0,0,0,0,0,0,0,0,0
g63404.t1,0,0,0,0,0,0,0,0,0,0,0
g63404.t2,149,141,194,204,310,173,237,149,139,136,324
g63407.t1,20,2,12,15,24,10,15,29,12,31,37
g63406.t1,214,309,294,265,306,244,334,193,181,200,305
g63412.t2,0,0,0,0,0,0,0,0,0,0,0
g63412.t3,0,0,0,0,0,6,0,7,0,0,0
g63412.t1,0,1,0,3,0,0,0,0,0,0,0
g63410.t1,0,0,9,0,0,0,0,0,0,0,8
g63411.t2,0,0,0,0,0,0,0,0,0,0,0
g63409.t1,94,43,84,36,33,83,149,51,31,83,95
g63411.t1,16,0,9,0,13,0,19,9,0,9,0
g63416.t1,3,5,2,0,0,3,4,0,0,8,6
g63417.t2,0,0,0,0,0,0,0,0,0,0,0
g63417.t1,11,7,8,9,9,6,14,5,9,25,14
g63415.t1,76,29,114,39,40,102,144,86,39,109,107
g63418.t1,0,0,0,29,0,42,0,0,33,0,36
g63419.t1,304,212,246,196,336,317,621,231,238,217,413
g63420.t1,33,32,24,24,54,42,70,22,27,36,48
g63422.t2,0,0,0,0,0,0,0,0,0,0,0
g63422.t1,74,184,136,81,105,145,132,45,116,146,90
g63423.t1,10,52,57,20,43,35,27,26,22,33,32
g63424.t2,0,0,0,0,0,0,0,0,0,0,0
g63424.t1,34,18,30,18,43,33,41,21,24,35,49
g63426.t1,0,0,0,6,0,0,0,0,2,0,0
g63425.t1,15,12,14,21,40,16,30,18,15,19,20
g63428.t1,3,0,1,0,2,0,0,0,5,2,0
g63429.t1,0,0,0,0,0,0,0,0,0,0,0
g63429.t2,8,0,8,8,13,12,9,8,11,9,5
g63436.t1,0,0,0,0,0,0,0,0,0,0,0
g63435.t1,14,5,8,6,6,9,7,10,5,8,11
g63437.t2,0,0,0,0,0,0,0,0,0,0,0
g63437.t1,54,44,96,35,82,61,89,95,67,70,88
g63439.t1,22,23,28,12,13,33,38,14,28,26,34
g63442.t1,0,10,0,11,7,0,10,0,0,7,8
g63442.t2,0,0,0,0,0,0,0,0,0,0,0
g63443.t1,0,0,0,0,0,0,0,0,0,0,0
g63444.t1,0,0,0,0,0,0,0,0,0,0,0
g63443.t2,10,4,6,0,14,13,0,0,17,18,18
g63445.t1,31,33,34,42,40,50,70,36,65,90,38
g63441.t3,0,0,0,0,0,0,0,0,0,0,0
g63441.t1,0,0,0,0,0,0,0,0,0,0,0
g63441.t2,85,134,84,110,206,214,148,63,71,290,237
g63449.t1,0,10,0,0,8,14,19,8,7,14,0
g63448.t1,7,0,6,0,7,7,0,0,0,0,8
g63450.t2,0,0,0,0,0,0,0,0,0,0,0
g63450.t1,7,9,20,6,10,16,0,0,0,8,14
g63453.t1,0,0,0,0,0,0,2,2,0,0,0
g63452.t1,33,50,54,48,87,101,83,75,48,67,54
g63458.t1,0,6,9,0,5,8,7,0,0,6,6
g63458.t2,0,0,0,0,0,0,0,0,0,0,0
g63459.t1,19,36,34,9,28,46,46,21,35,32,23
g63460.t1,3,5,11,0,0,5,12,0,0,7,6
g63454.t1,0,0,0,0,0,0,0,0,0,0,0
g63455.t2,0,0,0,0,0,0,0,0,0,0,0
g63456.t1,0,13,9,0,19,15,21,0,0,0,11
g63456.t2,0,0,0,0,0,0,0,0,0,0,0
g63454.t2,83,60,70,82,95,91,124,71,41,84,119
g63455.t1,24,19,21,21,24,24,23,15,7,17,41
g63457.t1,74,42,47,58,70,50,100,40,24,58,66
g63462.t1,0,0,4,0,10,11,15,0,0,5,11
g63462.t2,0,0,0,0,0,0,0,0,0,0,0
g63461.t1,10,9,23,0,25,10,19,6,0,0,20
g63463.t1,52,26,47,25,60,35,72,38,46,44,57
g63474.t1,0,0,0,0,0,0,0,0,0,0,0
g63474.t2,0,0,0,0,0,0,0,0,0,0,0
g63475.t1,0,0,0,0,0,0,0,0,0,0,0
g63476.t1,0,11,7,4,0,0,16,0,0,7,0
g63478.t2,0,0,0,0,0,0,0,0,0,0,0
g63478.t3,0,0,0,0,0,0,0,0,0,0,0
g63477.t1,9,17,15,10,17,15,27,9,0,0,26
g63478.t1,42,61,53,32,86,38,82,36,15,34,61
g63466.t1,0,0,0,0,0,0,0,0,0,16,0
g63466.t2,0,0,0,0,0,0,0,0,0,0,0
g63467.t1,0,0,39,0,17,14,36,0,0,15,20
g63468.t1,0,3,0,0,0,0,0,0,0,0,0
g63472.t1,0,0,0,0,0,0,0,0,0,0,0
g63465.t1,6,0,0,0,0,0,0,0,0,9,8
g63469.t1,32,44,33,24,50,36,51,26,8,19,48
g63470.t1,16,21,0,9,5,7,13,0,0,0,14
g63471.t1,80,57,78,68,75,74,89,56,47,62,92
g63479.t2,0,0,0,0,0,0,0,0,0,0,0
g63479.t1,71,73,93,81,108,85,119,35,59,69,97
g63486.t1,0,0,0,0,0,0,0,0,0,0,0
g63486.t2,0,0,0,0,14,5,14,14,5,10,18
g63487.t1,9,13,14,5,24,6,16,16,0,11,24
g63482.t1,0,0,0,0,0,0,0,0,0,0,0
g63481.t1,172,150,177,129,214,204,259,99,138,141,227
g63482.t2,52,69,42,42,63,50,73,31,39,44,48
g63483.t1,277,263,298,210,245,297,376,192,291,268,302
g63489.t1,0,0,0,0,0,0,0,0,0,0,0
g63488.t1,10,3,5,0,10,12,6,4,6,0,13
g63490.t1,4,7,5,0,3,0,7,0,7,5,14
g63491.t1,9,3,0,3,5,7,8,0,4,3,12
g63485.t1,0,0,0,0,0,0,0,0,0,0,0
g63484.t1,38,15,19,20,37,22,35,32,8,31,54
g63485.t2,23,19,27,15,22,21,39,19,24,36,36
g63494.t1,0,0,14,0,12,13,0,0,6,0,9
g63495.t1,5,10,15,4,6,9,7,4,6,6,9
g63492.t2,0,0,0,0,0,0,0,0,0,0,0
g63492.t1,23,12,33,14,23,21,34,14,23,14,52
g63493.t1,24,23,29,24,32,58,49,35,19,36,52
g63497.t1,0,0,0,0,0,0,0,0,0,0,0
g63497.t2,0,0,0,0,3,0,0,0,0,0,0
g63498.t1,0,0,0,0,0,0,0,0,0,0,0
g63498.t2,0,0,0,0,0,0,0,0,0,0,0
g63500.t1,0,8,0,0,4,0,0,0,0,0,4
g63500.t2,0,0,0,0,0,0,0,0,0,0,0
g63503.t1,0,0,0,0,0,0,0,0,0,0,0
g63501.t1,37,21,31,30,35,29,55,21,0,11,27
g63502.t1,20,24,26,18,33,34,29,30,32,17,30
g63504.t1,11,7,11,6,15,16,22,8,7,7,0
g63507.t1,0,0,5,0,8,0,5,0,7,5,6
g63509.t1,0,0,0,0,0,0,0,0,0,0,0
g63508.t1,25,16,24,13,26,19,41,22,17,16,36
g63506.t1,0,0,0,0,0,0,0,0,0,0,0
g63505.t1,16,10,16,8,24,20,27,16,16,21,13
g63506.t2,71,58,74,73,95,89,95,76,65,94,65
g63515.t1,5,14,0,0,5,0,4,0,2,0,0
g63517.t1,460,1302,820,608,846,859,1278,492,363,741,837
g63513.t1,0,0,0,0,0,0,0,0,0,0,0
g63512.t1,4582,16316,9826,6553,8826,7846,10778,3721,5397,7102,8189
g63514.t1,43,116,60,42,68,25,70,11,19,27,48
g63524.t1,0,0,0,0,0,0,0,0,0,0,0
g63524.t2,0,0,10,13,6,0,17,0,0,0,23
g63525.t1,0,0,0,0,0,0,0,2,0,0,0
g63526.t1,0,0,0,0,0,0,0,0,0,0,0
g63527.t1,0,0,0,0,0,0,2,0,2,0,1
g63528.t2,0,0,0,0,0,0,0,0,0,0,0
g63528.t1,0,0,0,0,0,0,11,0,0,6,0
g63529.t1,0,0,0,0,0,0,0,0,0,0,0
g63530.t1,0,0,0,0,0,0,0,0,0,0,0
g63531.t1,0,0,0,0,0,0,0,0,0,0,0
g63525.t2,19,0,13,9,14,24,39,14,12,26,24
g63531.t2,17,0,11,7,0,0,0,0,0,11,0
g63532.t1,9,4,5,3,15,8,0,6,0,6,3
g63519.t1,0,0,0,0,0,0,0,0,0,0,0
g63519.t2,5,0,0,0,0,0,0,4,0,0,0
g63520.t1,1121,2883,3012,1624,1962,2005,2409,1106,1142,1689,2104
g63521.t1,22,40,43,18,31,36,46,20,41,38,50
g63539.t1,0,7,6,12,0,11,10,0,7,0,0
g63538.t1,13,19,15,21,16,28,22,7,16,22,27
g63553.t1,0,0,0,0,0,0,0,0,0,0,0
g63553.t2,0,3,0,0,0,2,4,0,0,0,0
g63540.t1,2,5,7,0,7,6,6,0,4,4,4
g63541.t1,6,8,8,5,21,35,20,6,13,15,15
g63533.t1,0,0,0,7,9,0,0,0,4,0,0
g63535.t2,0,0,0,0,0,0,0,0,0,0,0
g63536.t1,0,0,0,0,0,0,0,0,0,0,0
g63537.t1,0,0,0,0,0,0,0,0,0,26,0
g63533.t2,6,10,17,0,2,13,16,0,3,12,3
g63534.t1,179,200,259,162,261,207,309,122,144,154,296
g63535.t1,304,310,458,330,550,398,514,252,270,276,481
g63554.t2,0,0,0,0,0,0,0,0,0,0,0
g63554.t1,21,20,25,18,35,48,49,14,26,35,40
g63556.t1,0,0,0,0,0,0,0,0,0,0,0
g63557.t2,0,0,0,0,0,0,0,0,0,0,0
g63556.t2,57,60,79,58,79,55,111,45,68,75,56
g63557.t1,7,0,13,0,9,11,26,0,0,7,10
g63565.t1,0,0,4,0,0,0,0,0,0,0,0
g63566.t2,0,0,0,0,0,0,0,0,0,0,0
g63566.t1,0,0,0,0,0,0,0,0,0,0,0
g63563.t1,0,0,0,0,0,0,0,0,0,0,0
g63562.t1,1,0,3,0,2,1,2,3,0,2,0
g63563.t2,29,22,30,0,31,47,44,28,42,29,40
g63564.t1,33,19,60,23,28,44,44,19,33,27,44
g63569.t1,0,7,5,4,10,0,0,8,0,5,14
g63568.t1,0,0,0,6,10,4,0,0,0,6,11
g63586.t1,0,0,0,0,0,0,0,0,0,0,0
g63586.t2,4,0,0,0,0,0,0,0,0,0,0
g63617.t1,0,0,0,0,0,0,0,0,0,0,0
g63618.t1,4,6,0,7,0,5,0,5,6,0,0
g63614.t1,1,0,1,0,0,0,0,0,0,0,0
g63615.t1,48,14,102,24,41,33,68,29,86,38,48
g63616.t1,1,0,3,0,0,0,0,0,4,0,2
g63623.t1,0,0,0,0,0,0,0,0,0,4,0
g63629.t1,5,21,19,7,8,7,19,18,10,10,5
g63596.t1,0,0,0,0,0,0,0,0,0,0,0
g63597.t1,0,0,29,0,9,12,21,13,18,0,9
g63599.t2,0,0,0,0,0,0,0,0,0,0,0
g63600.t1,0,0,0,0,0,3,9,2,0,7,0
g63601.t1,0,0,24,4,0,0,13,14,16,9,8
g63603.t1,0,0,0,0,0,0,0,0,0,0,0
g63604.t1,0,0,0,0,0,0,0,0,0,0,0
g63605.t1,0,0,0,0,0,0,0,0,0,0,0
g63606.t1,0,0,0,0,0,0,0,0,0,0,0
g63607.t1,0,0,0,0,0,0,0,0,0,0,0
g63608.t1,0,0,0,0,0,0,0,0,0,0,0
g63609.t1,0,0,12,0,0,0,15,5,14,0,11
g63610.t1,0,0,0,0,0,0,0,0,0,0,0
g63611.t2,0,0,0,0,0,0,0,0,0,0,0
g63594.t1,46,10,143,40,60,45,84,60,106,29,90
g63595.t1,80,70,130,126,126,104,109,95,123,81,93
g63598.t1,3,2,2,2,0,2,3,0,1,0,4
g63599.t1,13,0,25,11,11,9,23,12,11,5,17
g63602.t1,10,0,53,7,9,11,22,0,29,0,17
g63611.t1,4,0,29,7,9,5,19,10,7,0,13
g63612.t1,8,0,39,0,0,11,15,8,23,6,11
g63613.t1,38,11,90,19,27,44,55,36,53,27,47
g63631.t1,15,7,4,6,12,7,8,10,3,10,23
g63639.t1,0,0,0,0,0,0,0,0,0,0,0
g63640.t1,0,0,0,0,0,0,0,0,0,0,3
g63641.t1,2,3,7,0,2,5,6,3,3,8,2
g63642.t1,2,2,0,0,3,1,3,2,0,3,2
g63632.t2,0,0,0,0,0,0,0,0,0,0,0
g63633.t1,0,0,0,0,0,0,0,0,0,0,0
g63634.t1,0,14,20,0,13,16,20,8,8,0,12
g63635.t2,0,0,0,10,18,5,11,0,0,0,9
g63636.t1,0,0,0,0,0,0,0,0,0,0,0
g63637.t1,0,13,11,0,5,8,0,0,0,6,0
g63632.t1,96,161,137,125,165,100,157,71,78,87,139
g63633.t2,113,85,67,107,139,107,148,95,82,86,121
g63635.t1,13,20,11,4,0,15,8,0,0,0,7
g63654.t1,4,0,5,3,4,2,0,0,4,3,0
g63658.t1,0,4,2,0,0,0,0,0,0,4,0
g63651.t2,0,0,0,0,0,0,0,0,0,0,0
g63651.t1,16,20,11,0,22,21,29,8,0,8,8
g63652.t1,4,0,0,3,5,3,7,6,0,4,5
g63660.t1,0,0,0,0,0,0,0,0,0,0,0
g63645.t1,0,0,0,0,0,0,0,0,0,0,0
g63646.t1,0,0,0,0,0,0,0,0,0,0,0
g63646.t2,0,0,0,2,0,4,0,0,0,0,0
g63647.t1,0,0,0,0,0,0,0,0,0,0,0
g63648.t2,0,0,0,0,0,0,0,0,0,0,0
g63647.t2,94,118,124,65,142,96,109,106,98,69,125
g63648.t1,11,8,27,9,0,19,18,0,10,11,18
g63663.t1,0,33,0,0,0,13,24,0,0,24,11
g63663.t2,0,0,16,6,10,1,0,9,5,0,1
g63664.t1,4,0,4,0,3,0,5,0,0,4,0
g63667.t1,14,0,22,7,10,7,32,13,21,7,4
g63668.t1,7,0,0,0,0,0,10,0,3,5,0
g63669.t1,3,0,0,0,0,0,2,0,1,0,0
g63672.t1,0,0,0,0,0,4,7,2,0,0,0
g63670.t1,1,2,2,3,4,2,3,2,1,3,3
g63671.t1,127,82,153,90,145,121,180,101,97,94,173
g63695.t1,2,0,0,0,0,0,0,0,0,2,0
g63691.t1,8,3,6,5,9,0,4,2,4,8,7
g63696.t2,0,0,0,0,0,8,4,0,0,10,0
g63696.t1,0,0,0,0,0,0,0,0,0,0,0
g63706.t1,3,0,0,3,1,3,5,0,0,2,1
g63712.t1,0,0,0,0,0,0,0,0,0,0,0
g63712.t2,0,0,0,0,1,0,0,0,0,0,0
g63713.t1,0,0,0,0,0,0,0,0,0,0,0
g63713.t2,20,25,28,11,16,12,20,8,11,7,20
g63676.t1,0,0,0,0,4,0,0,4,0,3,0
g63675.t1,31,27,26,18,20,17,34,9,24,16,25
g63677.t1,129,63,136,60,118,122,200,100,124,93,116
g63714.t1,17,25,22,13,44,16,41,27,26,27,37
g63718.t1,0,0,12,0,5,0,12,0,15,0,9
g63721.t1,0,0,35,0,9,12,13,6,16,13,0
g63721.t2,0,0,0,0,0,0,0,0,0,0,0
g63720.t1,0,0,35,0,0,0,7,0,25,0,0
g63720.t2,21,0,0,0,10,0,0,12,0,14,14
g63717.t2,0,0,0,0,0,0,0,0,0,0,0
g63716.t1,1,1,2,1,2,3,1,0,0,0,1
g63717.t1,76,0,232,37,85,31,97,51,196,94,125
g63723.t1,0,0,0,0,0,0,4,0,7,7,9
g63739.t1,0,0,0,0,0,0,0,0,0,0,0
g63739.t2,0,0,0,0,0,0,0,0,0,0,0
g63742.t2,0,0,0,0,0,0,0,0,0,0,0
g63743.t1,0,0,0,0,0,0,0,0,0,0,0
g63742.t1,72,92,136,65,88,121,166,91,87,116,104
g63749.t1,0,0,0,0,0,0,0,0,0,0,0
g63748.t1,8,8,12,0,8,10,13,10,0,12,0
g63749.t2,17,18,28,18,44,25,23,14,11,24,21
g63756.t1,8,5,3,4,6,5,0,1,5,0,12
g63752.t1,21,22,25,12,33,17,23,22,11,11,31
g63757.t1,0,0,0,0,0,0,0,0,0,0,0
g63757.t2,3,0,0,0,0,0,0,0,0,0,0
g63762.t1,5,0,9,0,0,0,11,0,0,5,8
g63764.t1,0,0,7,0,0,3,4,0,0,3,14
g63767.t1,7,5,11,9,14,0,21,0,9,9,9
g63766.t1,0,0,0,0,0,0,0,0,0,0,0
g63765.t1,20,13,59,0,21,20,38,17,35,28,33
g63771.t1,0,0,0,0,0,0,0,0,0,0,0
g63772.t1,0,0,0,0,0,0,0,0,0,0,0
g63773.t2,0,0,0,0,0,0,0,0,0,0,0
g63768.t1,16,12,12,10,15,15,21,11,6,15,16
g63769.t1,1,1,0,0,1,0,5,1,3,0,2
g63770.t1,16,21,10,6,17,8,17,9,5,0,17
g63773.t1,16,17,17,15,18,12,27,21,22,22,19
g63791.t2,0,0,0,0,0,0,5,0,0,0,0
g63791.t1,0,0,0,0,0,0,0,0,0,0,0
g63779.t1,0,29,32,21,35,14,36,9,0,9,40
g63780.t1,0,6,5,0,4,0,7,0,5,0,3
g63777.t3,0,0,0,0,0,0,0,0,0,0,0
g63777.t1,0,0,0,0,0,0,0,0,0,0,0
g63777.t2,25,28,21,18,20,22,30,0,15,0,26
g63775.t1,136,139,130,118,195,141,188,102,117,142,194
g63776.t1,28,36,32,26,62,33,59,21,13,31,25
g63805.t1,0,0,0,0,0,0,0,0,0,0,0
g63805.t2,5,11,4,8,0,7,8,0,7,0,7
g63806.t1,0,8,0,0,0,0,6,0,0,0,0
g63807.t1,0,0,0,0,0,6,0,0,0,4,7
g63808.t1,0,10,17,0,12,13,31,0,5,5,0
g63810.t1,0,0,0,0,0,0,0,0,0,0,0
g63811.t1,12,13,14,9,18,25,23,14,19,13,16
g63811.t2,4,6,0,0,13,0,0,0,0,3,5
g63809.t2,0,0,0,0,0,0,0,0,0,0,0
g63809.t1,36,28,37,25,26,44,46,15,27,21,39
g63796.t2,0,0,0,0,0,0,0,0,0,0,0
g63797.t1,0,0,0,0,0,0,0,0,0,0,0
g63798.t1,0,0,0,0,0,3,0,0,0,0,0
g63799.t1,0,0,0,0,0,0,0,0,0,0,0
g63801.t1,0,0,0,0,0,0,0,0,0,0,0
g63793.t1,15,10,41,50,47,32,37,25,67,29,41
g63794.t1,16,8,27,37,43,33,25,19,29,29,36
g63795.t1,104,39,171,166,154,155,197,112,212,145,146
g63796.t1,3,0,0,0,0,0,0,0,5,0,0
g63799.t2,73,41,78,133,156,111,115,100,113,123,125
g63800.t1,5,6,4,0,2,0,7,6,4,4,10
g63812.t1,0,0,0,0,0,0,0,0,0,0,0
g63813.t1,10,0,0,6,8,0,13,0,0,8,9
g63814.t1,67,34,40,37,79,50,96,68,55,42,74
g63815.t1,40,22,21,25,34,32,39,35,24,32,37
g63819.t1,4,0,0,1,3,2,0,3,0,0,2
g63816.t1,0,0,0,0,0,0,0,0,0,0,0
g63817.t1,0,0,0,0,0,0,0,0,0,0,0
g63818.t1,22,18,24,22,43,30,36,24,21,25,33
g63826.t1,16,0,15,6,7,13,20,18,0,0,8
g63827.t1,17,30,28,17,19,36,31,20,22,34,43
g63828.t2,0,0,0,0,0,0,0,0,0,0,0
g63828.t1,28,24,21,13,29,17,25,25,13,22,36
g63820.t1,0,0,0,0,0,0,0,0,0,0,0
g63820.t2,0,0,0,0,0,0,0,0,0,0,0
g63822.t1,0,0,0,0,0,0,0,0,0,0,0
g63821.t1,106,101,126,106,116,167,176,93,88,119,138
g63821.t2,6,0,0,0,0,17,36,0,0,36,0
g63823.t1,35,30,37,15,34,32,54,20,24,30,32
g63834.t1,0,53,0,0,62,0,65,0,0,0,0
g63834.t2,38,0,34,25,0,34,0,38,34,31,48
g63829.t1,0,0,0,0,0,0,0,0,0,0,0
g63829.t2,0,0,0,0,0,0,0,0,0,0,0
g63831.t1,0,0,0,0,0,0,0,0,0,0,0
g63830.t1,242,279,354,219,350,274,354,223,202,182,311
g63832.t1,323,337,413,333,559,321,446,298,344,341,420
g63837.t1,0,9,0,0,0,12,0,5,0,8,0
g63838.t1,0,0,0,0,0,0,0,0,0,0,0
g63839.t2,0,0,0,0,0,0,0,0,0,0,0
g63839.t1,43,13,33,32,37,45,60,39,17,27,32
g63835.t1,813,1817,877,987,1037,1447,1883,827,1605,805,877
g63845.t1,9,2,0,0,0,3,5,8,3,1,8
g63846.t1,4,0,2,0,0,3,4,0,0,0,0
g63841.t1,0,0,0,0,0,0,0,0,0,0,0
g63841.t2,0,0,0,0,0,0,0,0,0,0,3
g63842.t1,0,7,7,0,9,5,10,0,8,5,17
g63840.t1,18,23,17,19,29,13,12,18,23,15,20
g63847.t1,2,0,2,0,0,3,3,4,0,0,2
g63848.t1,2,0,0,0,1,0,1,1,2,0,0
g63850.t1,7,2,7,0,0,1,2,0,3,10,2
g63853.t1,0,0,0,0,0,0,0,0,0,0,0
g63852.t1,29,18,0,11,40,47,33,37,22,55,90
g63855.t2,0,0,0,0,0,0,0,0,0,0,0
g63855.t1,0,39,47,18,31,26,29,17,0,30,43
g63856.t1,0,0,9,0,0,0,0,0,0,0,6
g63857.t1,0,0,0,0,13,0,0,0,0,0,0
g63858.t1,0,18,0,5,9,0,0,0,8,7,0
g63854.t1,237,225,453,280,288,246,333,156,351,186,329
g63862.t1,2,3,4,3,3,1,7,0,3,2,1
g63859.t1,0,0,0,5,58,0,105,6,0,4,50
g63860.t1,0,0,10,0,0,0,7,0,0,0,5
g63859.t2,69,25,53,23,0,58,0,33,39,43,5
g63864.t1,0,9,0,0,0,0,0,8,0,8,0
g63866.t1,0,0,0,0,0,0,0,0,0,0,0
g63867.t1,0,0,0,0,0,0,0,0,0,0,0
g63867.t2,0,0,0,7,0,0,7,0,0,0,0
g63868.t1,0,9,26,6,19,14,18,0,0,16,29
g63869.t1,0,0,0,0,0,0,0,0,0,0,0
g63865.t1,71,74,110,33,91,62,78,48,83,73,72
g63869.t2,15,16,24,19,29,14,13,7,0,14,24
g63870.t1,81,59,83,52,79,91,112,52,61,58,86
g63874.t1,43,26,53,15,51,42,68,27,37,41,50
g63873.t1,0,0,0,0,0,0,0,0,0,0,0
g63872.t1,513,433,758,326,711,501,882,427,393,405,796
g63873.t2,113,118,160,68,166,115,171,73,61,58,186
g63880.t1,7,5,12,10,0,14,17,11,5,0,12
g63881.t1,0,0,0,0,0,0,0,0,0,0,0
g63881.t2,9,25,29,22,30,23,25,17,20,11,44
g63875.t1,172,145,180,143,242,189,232,113,143,173,215
g63876.t1,52,69,105,56,94,80,114,73,50,63,117
g63877.t1,32,46,55,64,69,51,85,35,34,46,72
g63878.t1,19,23,21,18,28,13,18,15,20,28,25
g63879.t1,38,47,63,41,39,50,58,38,35,53,61
g63885.t1,2,3,4,2,4,0,3,5,3,3,0
g63882.t2,0,0,0,0,0,0,0,0,0,0,0
g63883.t1,0,0,0,0,0,0,0,0,0,0,0
g63884.t2,0,0,0,0,0,0,0,0,0,0,0
g63882.t1,28,38,54,25,61,49,49,37,36,37,67
g63884.t1,108,110,127,92,129,100,154,88,118,107,132
g63886.t1,10,0,7,6,8,11,18,0,9,9,15
g63887.t1,36,39,39,28,67,58,77,14,42,32,53
g63888.t1,17,18,20,20,19,27,42,18,29,30,40
g63889.t1,37,50,58,47,75,76,112,23,54,53,86
g63892.t1,6,14,12,10,18,17,25,15,13,12,20
g63894.t1,0,0,0,0,0,0,35,0,0,0,0
g63893.t1,109,117,124,80,183,118,186,114,68,161,165
g63894.t2,29,26,46,23,47,23,4,34,16,32,33
g63891.t1,2458,3521,3638,2517,3554,2977,3177,1684,2618,2845,3270
g63900.t1,48,54,37,50,48,32,102,45,26,40,69
