gene_id,pd_12.14,pd_12.2,pd_12.7,pd_13.10,pd_13.13,pd_13.9,pd_14.11,pd_14.12,pd_14.8,pd_15.3,pd_15.6
SymbC1.scaffold95.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold95.5,24,0,4,6,0,0,46,14,5,10,10
SymbC1.scaffold95.8,0,0,0,0,0,0,67,0,0,0,0
SymbC1.scaffold95.9,106,0,0,28,0,45,182,53,0,23,51
SymbC1.scaffold95.10,18,0,0,7,0,0,55,0,0,0,0
SymbC1.scaffold95.13,9,0,0,0,0,0,22,0,0,0,0
SymbC1.scaffold95.12,0,0,0,0,0,0,72,0,7,19,0
SymbC1.scaffold95.11,36,0,0,10,0,17,101,25,0,8,22
SymbC1.scaffold95.14,9,0,0,0,0,0,0,0,0,5,0
SymbC1.scaffold95.16,0,0,0,0,0,0,3,0,0,0,0
SymbC1.scaffold95.17,0,0,0,0,0,0,0,0,0,0,8
SymbC1.scaffold95.15,11,0,0,0,0,0,31,17,0,0,0
SymbC1.scaffold96.4,64,0,0,15,0,0,152,38,15,0,21
SymbC1.scaffold96.6,51,0,0,0,15,20,145,48,0,0,52
SymbC1.scaffold96.9,24,0,0,0,0,0,78,0,0,0,19
SymbC1.scaffold96.13,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold96.15,20,0,0,0,0,0,47,21,0,0,10
SymbC1.scaffold96.10,67,0,0,18,0,32,126,44,12,24,32
SymbC1.scaffold96.11,22,0,0,0,0,8,40,14,0,0,12
SymbC1.scaffold96.16,99,13,16,30,18,49,163,117,36,45,40
SymbC1.scaffold96.17,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold96.18,30,0,0,0,0,0,49,29,0,9,26
SymbC1.scaffold96.20,0,0,0,0,0,0,30,0,0,0,0
SymbC1.scaffold97.2,8,0,0,0,2,0,13,3,0,6,1
SymbC1.scaffold97.4,0,0,0,0,0,0,16,0,0,0,0
SymbC1.scaffold98.1,0,0,0,0,0,0,25,0,0,0,0
SymbC1.scaffold98.3,12,0,0,0,0,11,32,0,0,0,8
SymbC1.scaffold98.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold98.8,0,0,0,0,0,0,17,0,0,0,6
SymbC1.scaffold98.4,46,0,0,0,0,27,162,36,14,19,27
SymbC1.scaffold98.6,0,0,0,0,0,0,38,0,0,0,0
SymbC1.scaffold98.10,0,0,0,5,6,0,36,4,0,0,0
SymbC1.scaffold98.9,51,0,0,13,0,25,164,52,0,0,35
SymbC1.scaffold98.11,53,6,0,0,0,0,118,29,10,10,33
SymbC1.scaffold98.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold100.3,4,2,0,0,0,3,10,2,2,0,0
SymbC1.scaffold100.4,34,0,0,0,0,29,134,0,26,0,0
SymbC1.scaffold100.5,54,5,0,0,0,19,143,24,0,11,17
SymbC1.scaffold100.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold100.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold100.15,2,0,2,0,0,4,20,5,0,4,6
SymbC1.scaffold100.9,149,0,17,52,0,53,291,84,46,58,62
SymbC1.scaffold100.16,13,2,3,2,3,14,44,21,13,7,2
SymbC1.scaffold100.13,61,8,0,15,15,29,129,57,20,35,25
SymbC1.scaffold100.14,31,6,0,9,0,20,90,62,0,28,18
SymbC1.scaffold100.11,51,0,0,0,6,0,111,56,0,0,0
SymbC1.scaffold100.18,27,0,0,0,0,0,59,16,0,0,0
SymbC1.scaffold100.21,0,0,0,0,0,0,18,0,0,0,0
SymbC1.scaffold100.22,17,0,0,6,0,0,57,9,0,11,18
SymbC1.scaffold100.23,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold100.19,0,0,0,0,0,0,0,27,0,0,0
SymbC1.scaffold100.20,33,0,0,0,0,0,54,0,0,0,16
SymbC1.scaffold101.1,25,0,0,0,0,0,39,0,0,0,19
SymbC1.scaffold102.6,2,0,0,4,0,0,4,0,0,0,3
SymbC1.scaffold102.3,29,0,0,0,0,15,82,13,0,9,0
SymbC1.scaffold103.1,0,0,0,0,0,0,14,0,0,0,0
SymbC1.scaffold103.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold102.4,21,0,0,0,0,0,101,32,0,0,0
SymbC1.scaffold102.1,0,0,0,0,0,0,24,0,0,0,0
SymbC1.scaffold102.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold103.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold103.8,0,0,0,0,0,0,25,0,0,0,0
SymbC1.scaffold103.10,0,0,0,0,0,0,13,0,0,0,0
SymbC1.scaffold103.7,35,0,7,0,0,0,132,32,6,11,33
SymbC1.scaffold104.1,0,0,0,0,0,0,82,41,0,0,0
SymbC1.scaffold105.4,0,0,0,0,0,0,4,0,0,0,0
SymbC1.scaffold104.3,47,0,0,0,0,16,152,42,0,17,33
SymbC1.scaffold105.3,11,0,0,4,0,6,27,8,4,0,11
SymbC1.scaffold105.7,6,0,0,0,0,0,22,0,0,13,10
SymbC1.scaffold105.6,47,0,0,18,6,23,146,46,9,8,25
SymbC1.scaffold105.8,29,0,12,0,5,0,62,21,20,0,14
SymbC1.scaffold106.3,0,0,0,0,0,0,0,0,0,7,0
SymbC1.scaffold106.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold106.1,15,0,0,6,0,0,22,13,0,0,0
SymbC1.scaffold106.8,0,0,0,0,0,0,17,0,0,0,0
SymbC1.scaffold106.5,26,0,0,0,0,0,68,0,0,0,0
SymbC1.scaffold106.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold106.9,25,0,0,10,0,0,81,28,8,8,0
SymbC1.scaffold106.11,0,0,0,0,0,0,29,0,0,0,0
SymbC1.scaffold106.12,0,0,0,0,0,0,84,28,0,0,0
SymbC1.scaffold107.2,0,0,0,0,0,0,15,0,0,0,0
SymbC1.scaffold108.1,29,0,0,0,0,19,101,28,6,7,0
SymbC1.scaffold107.3,0,0,0,0,0,0,122,33,0,0,22
SymbC1.scaffold108.3,27,0,8,0,0,0,75,0,0,0,17
SymbC1.scaffold108.7,1,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold108.5,0,0,0,0,0,0,13,0,0,0,0
SymbC1.scaffold108.6,0,0,0,0,0,0,18,0,0,0,0
SymbC1.scaffold110.1,14,0,0,0,0,19,69,13,0,0,16
SymbC1.scaffold110.5,0,0,0,0,10,0,0,0,0,0,0
SymbC1.scaffold110.4,0,0,0,0,0,0,21,0,6,0,0
SymbC1.scaffold110.7,4,1,5,8,2,8,44,7,2,6,13
SymbC1.scaffold111.1,33,0,0,0,0,0,55,28,0,0,12
SymbC1.scaffold111.5,0,0,0,0,0,14,77,25,0,0,26
SymbC1.scaffold111.3,29,0,0,0,0,12,57,21,0,0,23
SymbC1.scaffold111.4,38,0,0,0,7,21,139,24,11,28,33
SymbC1.scaffold111.6,0,0,0,0,0,10,32,0,6,0,0
SymbC1.scaffold111.10,0,0,0,2,0,0,23,0,0,4,5
SymbC1.scaffold111.9,0,0,0,0,0,0,23,0,0,0,0
SymbC1.scaffold111.8,36,0,0,11,0,24,135,30,0,0,35
SymbC1.scaffold112.1,8,0,0,0,0,0,24,8,0,7,13
SymbC1.scaffold112.3,0,0,0,0,0,0,61,0,0,0,0
SymbC1.scaffold112.2,29,6,0,5,5,12,49,22,6,8,5
SymbC1.scaffold112.4,15,0,0,0,0,0,49,0,0,0,0
SymbC1.scaffold112.6,0,0,0,0,0,0,39,0,0,0,0
SymbC1.scaffold112.10,0,0,0,0,0,0,18,0,1,0,0
SymbC1.scaffold114.1,50,6,9,18,0,13,102,36,10,22,16
SymbC1.scaffold114.2,0,0,0,0,0,12,29,0,0,0,0
SymbC1.scaffold112.8,0,0,0,0,0,0,15,0,0,0,0
SymbC1.scaffold112.7,70,0,0,0,0,24,229,62,0,27,0
SymbC1.scaffold114.4,18,0,7,5,9,23,41,36,9,21,11
SymbC1.scaffold114.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold115.1,11,4,0,0,0,9,26,11,0,0,0
SymbC1.scaffold114.3,0,0,0,11,0,0,49,19,0,0,0
SymbC1.scaffold114.6,34,0,0,0,0,12,118,27,0,11,0
SymbC1.scaffold115.4,13,0,4,0,4,7,39,11,5,9,5
SymbC1.scaffold115.2,31,0,3,0,0,13,60,20,7,8,0
SymbC1.scaffold115.5,0,0,0,0,0,0,32,0,0,8,0
SymbC1.scaffold115.6,26,0,0,0,11,0,74,0,0,5,0
SymbC1.scaffold115.8,0,0,0,0,0,0,32,0,0,7,0
SymbC1.scaffold115.9,0,0,0,0,0,0,21,0,0,0,0
SymbC1.scaffold115.7,27,0,0,0,0,0,45,22,4,0,16
SymbC1.scaffold115.13,0,0,0,0,0,0,31,0,0,6,8
SymbC1.scaffold116.1,1,0,0,0,0,1,0,0,0,0,1
SymbC1.scaffold115.11,0,0,0,0,0,0,40,15,0,0,0
SymbC1.scaffold116.2,25,0,0,0,0,14,44,26,0,0,19
SymbC1.scaffold116.4,67,0,0,0,18,28,170,46,21,41,35
SymbC1.scaffold116.5,12,0,0,0,0,0,20,0,0,0,0
SymbC1.scaffold116.6,25,0,0,0,5,10,60,15,0,12,22
SymbC1.scaffold116.7,17,0,0,0,0,0,20,0,0,0,0
SymbC1.scaffold116.8,22,0,12,0,0,19,82,27,13,0,15
SymbC1.scaffold117.3,0,0,0,0,0,0,0,11,0,0,0
SymbC1.scaffold117.2,74,0,0,18,0,18,130,34,0,17,22
SymbC1.scaffold117.5,10,0,0,0,0,0,40,9,0,0,12
SymbC1.scaffold117.4,24,0,0,0,0,17,71,32,0,0,0
SymbC1.scaffold117.6,20,0,0,0,0,0,30,9,0,7,12
SymbC1.scaffold117.14,0,0,0,0,0,0,20,0,0,0,0
SymbC1.scaffold117.16,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold117.11,0,0,0,0,0,6,34,0,0,0,0
SymbC1.scaffold117.17,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold118.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold118.1,27,0,0,13,0,19,111,28,0,9,26
SymbC1.scaffold119.1,0,0,0,0,0,0,7,0,0,0,0
SymbC1.scaffold118.6,6,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold118.5,98,0,0,37,14,52,357,94,26,38,82
SymbC1.scaffold119.2,32,0,0,0,0,0,70,30,0,9,6
SymbC1.scaffold119.8,14,0,7,0,0,0,32,15,0,8,0
SymbC1.scaffold119.3,40,0,5,14,0,0,54,19,0,0,0
SymbC1.scaffold119.5,0,8,0,0,0,0,66,0,0,0,0
SymbC1.scaffold119.9,14,0,0,10,6,13,39,16,0,6,0
SymbC1.scaffold120.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold120.3,125,0,19,31,0,56,343,114,27,53,111
SymbC1.scaffold120.4,64,10,0,16,10,31,199,61,0,0,39
SymbC1.scaffold120.5,42,0,10,10,19,24,148,45,9,21,38
SymbC1.scaffold121.1,0,0,0,0,0,0,17,10,0,0,0
SymbC1.scaffold121.4,16,5,0,0,0,0,56,15,14,11,13
SymbC1.scaffold121.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold121.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold122.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold122.2,0,0,0,0,0,0,52,0,0,0,0
SymbC1.scaffold122.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold122.6,8,0,0,0,0,3,26,7,5,8,2
SymbC1.scaffold122.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold122.7,0,0,0,0,0,0,0,0,0,25,0
SymbC1.scaffold122.8,0,0,0,0,0,0,11,0,0,0,0
SymbC1.scaffold123.1,0,0,0,0,0,0,29,0,0,4,0
SymbC1.scaffold123.3,0,0,0,0,0,0,33,0,0,0,0
SymbC1.scaffold124.4,8,0,0,2,0,4,18,6,0,0,8
SymbC1.scaffold123.2,57,0,0,16,0,0,233,40,0,0,43
SymbC1.scaffold124.7,20,0,0,4,0,7,70,17,0,0,14
SymbC1.scaffold124.9,0,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold124.5,27,0,5,0,9,17,96,0,0,0,36
SymbC1.scaffold124.8,21,0,0,0,0,10,50,23,0,7,9
SymbC1.scaffold124.10,29,0,0,14,0,9,59,29,12,10,15
SymbC1.scaffold124.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold124.11,21,0,0,0,0,13,40,14,0,9,11
SymbC1.scaffold124.16,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold124.15,15,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold124.13,31,0,0,24,9,22,118,39,11,18,22
SymbC1.scaffold124.18,51,0,0,19,6,28,105,25,8,15,26
SymbC1.scaffold125.4,0,0,0,0,0,3,8,0,0,2,2
SymbC1.scaffold125.3,20,0,0,0,0,0,34,23,0,0,0
SymbC1.scaffold125.11,6,0,0,0,0,0,17,0,0,0,0
SymbC1.scaffold125.12,13,0,0,0,0,0,29,0,0,0,0
SymbC1.scaffold125.14,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold125.15,0,0,0,0,0,0,3,0,0,0,0
SymbC1.scaffold125.13,54,0,0,0,0,26,90,40,13,12,23
SymbC1.scaffold126.1,3,0,0,0,0,0,4,0,0,0,2
SymbC1.scaffold126.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold127.1,66,6,0,20,10,29,182,60,13,21,51
SymbC1.scaffold126.3,60,0,0,0,0,0,144,24,0,15,0
SymbC1.scaffold127.3,4,0,0,7,0,0,21,0,0,0,4
SymbC1.scaffold127.2,194,0,14,41,21,48,554,110,24,40,118
SymbC1.scaffold127.4,16,0,0,0,0,0,36,23,0,0,12
SymbC1.scaffold127.5,7,0,0,0,0,0,17,8,0,0,4
SymbC1.scaffold127.6,34,0,0,0,0,9,56,21,0,15,0
SymbC1.scaffold127.10,0,0,0,0,0,4,18,10,0,0,4
SymbC1.scaffold127.12,0,0,0,0,0,0,17,0,0,0,0
SymbC1.scaffold127.13,0,0,0,0,0,0,37,21,0,0,0
SymbC1.scaffold127.8,1796,118,122,507,303,715,4367,1249,363,489,735
SymbC1.scaffold127.14,340,20,61,82,64,150,697,232,81,160,153
SymbC1.scaffold128.3,58,0,5,8,0,18,98,24,10,22,18
SymbC1.scaffold127.18,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold127.15,64,0,7,8,14,21,73,25,14,14,0
SymbC1.scaffold127.16,14,0,0,0,0,0,25,0,0,0,0
SymbC1.scaffold127.17,20,0,0,0,0,0,37,17,0,0,11
SymbC1.scaffold128.1,58,0,0,11,0,15,104,34,6,19,38
SymbC1.scaffold128.2,213,7,23,58,28,75,484,163,67,78,84
SymbC1.scaffold128.5,0,0,0,0,0,0,11,0,0,0,0
SymbC1.scaffold128.6,0,0,0,0,0,0,15,0,0,0,0
SymbC1.scaffold128.4,277,6,15,48,24,86,576,159,28,92,117
SymbC1.scaffold128.7,77,0,0,0,0,28,201,45,11,0,41
SymbC1.scaffold128.12,13,0,0,0,0,0,0,11,0,0,0
SymbC1.scaffold128.8,45,0,0,19,9,14,194,77,7,24,22
SymbC1.scaffold129.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold129.1,20,0,0,9,0,14,82,23,10,0,0
SymbC1.scaffold129.3,41,0,0,10,0,14,79,23,0,12,11
SymbC1.scaffold129.5,13,0,0,0,0,0,17,10,0,0,0
SymbC1.scaffold129.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold129.7,34,4,3,14,4,9,73,26,7,0,6
SymbC1.scaffold129.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold129.9,27,0,0,0,0,0,53,21,0,0,21
SymbC1.scaffold130.6,79,0,0,33,0,21,154,62,34,32,29
SymbC1.scaffold130.8,0,0,0,0,0,0,21,6,0,2,0
SymbC1.scaffold130.9,0,0,0,0,0,0,11,0,0,0,0
SymbC1.scaffold130.7,137,0,0,26,12,68,350,95,18,22,65
SymbC1.scaffold130.1,480,24,41,135,69,192,1460,405,60,153,289
SymbC1.scaffold130.2,71,0,0,21,0,18,158,48,11,17,52
SymbC1.scaffold130.3,9,3,0,0,0,0,44,0,0,0,12
SymbC1.scaffold130.4,33,0,0,0,9,11,125,35,0,0,0
SymbC1.scaffold130.5,13,0,0,0,0,13,52,7,0,8,25
SymbC1.scaffold130.10,107,0,13,40,20,36,318,101,14,47,35
SymbC1.scaffold130.12,0,0,0,0,0,6,17,0,0,0,8
SymbC1.scaffold130.16,7,0,0,5,0,0,11,6,0,0,2
SymbC1.scaffold130.13,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold130.15,0,0,0,5,0,3,28,0,0,0,0
SymbC1.scaffold130.14,8,2,0,2,2,5,20,14,0,14,6
SymbC1.scaffold130.11,122,0,0,25,17,33,210,60,0,22,39
SymbC1.scaffold130.17,0,0,0,5,0,0,12,5,6,0,0
SymbC1.scaffold130.18,11,0,0,0,0,0,29,15,0,0,0
SymbC1.scaffold130.19,10,0,0,0,0,2,13,5,1,0,2
SymbC1.scaffold130.20,102,9,0,32,14,70,205,81,25,27,51
SymbC1.scaffold131.1,0,0,0,0,0,0,58,19,0,0,13
SymbC1.scaffold131.5,0,0,0,0,8,11,32,0,0,0,0
SymbC1.scaffold131.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold131.8,31,0,0,11,5,0,66,8,9,9,0
SymbC1.scaffold131.9,0,0,0,0,0,0,25,0,0,0,0
SymbC1.scaffold131.10,43,0,5,11,7,11,75,24,0,0,25
SymbC1.scaffold131.6,113,13,8,32,14,38,221,91,41,43,53
SymbC1.scaffold131.11,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold131.13,52,0,0,12,0,15,106,41,0,19,19
SymbC1.scaffold131.16,2,0,0,2,0,0,0,0,1,0,0
SymbC1.scaffold131.14,43,0,0,0,0,13,118,0,10,11,23
SymbC1.scaffold131.15,78,0,10,21,16,51,234,80,34,41,47
SymbC1.scaffold132.3,5,1,0,1,0,2,15,7,0,3,3
SymbC1.scaffold132.1,58,0,0,16,9,18,149,41,0,16,20
SymbC1.scaffold132.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold133.2,34,0,0,0,9,9,70,0,4,6,0
SymbC1.scaffold133.3,0,0,0,0,0,0,26,0,0,0,0
SymbC1.scaffold133.4,47,0,0,11,0,19,100,49,0,25,16
SymbC1.scaffold133.6,61,0,6,11,7,27,80,41,12,10,24
SymbC1.scaffold134.2,24,0,0,0,0,0,90,20,0,0,22
SymbC1.scaffold134.1,29,0,0,0,0,15,98,29,0,0,13
SymbC1.scaffold135.1,15,0,0,8,0,0,76,25,0,11,10
SymbC1.scaffold134.4,24,0,0,0,0,0,64,17,0,0,0
SymbC1.scaffold135.2,64,0,0,0,7,26,189,70,13,0,41
SymbC1.scaffold135.3,46,0,0,9,0,0,79,38,0,0,19
SymbC1.scaffold135.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold135.4,76,0,0,32,0,38,227,48,0,17,59
SymbC1.scaffold135.10,0,0,0,0,0,0,6,0,0,0,4
SymbC1.scaffold136.5,22,0,0,8,0,8,54,26,0,0,19
SymbC1.scaffold136.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold135.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold135.7,28,0,0,0,0,10,63,15,0,0,22
SymbC1.scaffold135.8,18,0,0,6,0,5,63,9,3,0,11
SymbC1.scaffold136.7,0,0,0,0,0,0,45,0,0,0,11
SymbC1.scaffold136.10,19,0,0,0,0,9,66,12,0,0,19
SymbC1.scaffold137.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold136.11,49,0,0,0,5,0,143,40,0,0,0
SymbC1.scaffold138.1,0,0,0,0,0,0,9,0,0,0,0
SymbC1.scaffold138.3,18,0,0,0,0,14,93,18,0,0,16
SymbC1.scaffold138.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold138.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold139.3,0,0,0,0,0,30,85,0,0,0,0
SymbC1.scaffold139.2,0,0,0,6,0,5,10,0,0,0,0
SymbC1.scaffold139.1,16,0,0,0,0,0,70,18,0,0,0
SymbC1.scaffold139.4,31,3,0,14,0,0,52,17,7,0,11
SymbC1.scaffold139.5,35,0,0,0,9,10,107,28,5,10,17
SymbC1.scaffold139.7,11,0,0,0,0,5,25,13,0,0,9
SymbC1.scaffold139.6,0,0,0,0,6,0,46,0,0,0,0
SymbC1.scaffold139.8,18,0,0,0,5,12,39,14,0,7,0
SymbC1.scaffold139.11,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold139.12,12,0,0,4,0,7,42,0,0,0,12
SymbC1.scaffold139.9,36,0,0,0,8,0,85,34,10,10,21
SymbC1.scaffold139.13,34,0,0,0,0,14,74,14,0,0,21
SymbC1.scaffold140.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold140.1,42,0,0,16,0,0,125,0,0,0,19
SymbC1.scaffold141.11,42,0,0,13,0,25,116,27,12,9,26
SymbC1.scaffold141.3,9,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold141.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold141.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold143.1,20,0,0,8,6,8,50,12,4,4,14
SymbC1.scaffold141.7,28,0,0,0,0,0,91,0,8,0,0
SymbC1.scaffold143.2,353,16,39,99,56,164,989,383,95,102,182
SymbC1.scaffold143.3,173,12,5,51,0,46,441,136,34,51,96
SymbC1.scaffold143.4,27,0,7,11,14,6,118,46,10,18,25
SymbC1.scaffold143.5,163,5,9,53,12,56,361,123,20,25,81
SymbC1.scaffold143.7,0,0,0,0,0,0,11,0,0,0,0
SymbC1.scaffold143.6,73,0,14,20,8,21,133,35,8,18,20
SymbC1.scaffold143.8,48,0,5,16,0,28,231,48,0,14,49
SymbC1.scaffold143.9,142,0,0,37,25,49,300,109,36,44,61
SymbC1.scaffold143.10,131,14,13,31,23,53,285,129,15,33,72
SymbC1.scaffold143.11,228,0,14,28,21,86,427,137,49,50,60
SymbC1.scaffold143.12,64,0,0,25,0,29,180,50,0,17,30
SymbC1.scaffold143.13,28,1,5,17,6,15,91,30,8,18,14
SymbC1.scaffold143.14,89,11,12,10,14,42,181,64,21,35,47
SymbC1.scaffold143.15,43,0,0,0,0,25,95,18,0,0,12
SymbC1.scaffold143.16,56,6,12,22,10,32,121,23,10,22,27
SymbC1.scaffold143.17,23,0,0,9,9,16,35,0,0,0,0
SymbC1.scaffold143.18,186,13,14,34,19,62,341,116,33,36,50
SymbC1.scaffold143.19,93,13,19,27,15,54,255,87,30,39,67
SymbC1.scaffold143.20,0,0,0,0,0,0,37,27,0,0,11
SymbC1.scaffold143.23,2,0,0,0,0,4,5,4,0,2,0
SymbC1.scaffold143.21,0,0,0,0,0,0,61,13,0,12,15
SymbC1.scaffold143.22,42,0,0,9,12,11,77,44,12,12,0
SymbC1.scaffold143.24,46,0,0,0,0,15,110,43,0,12,27
SymbC1.scaffold143.25,33,0,0,6,0,0,36,0,0,0,0
SymbC1.scaffold143.26,25,4,0,0,0,0,41,24,0,0,13
SymbC1.scaffold143.27,57,0,0,17,19,23,153,57,0,16,25
SymbC1.scaffold146.2,29,0,6,0,0,0,73,27,6,0,12
SymbC1.scaffold143.28,90,0,10,36,8,24,246,70,13,17,51
SymbC1.scaffold146.1,41,0,0,15,10,14,106,33,0,14,9
SymbC1.scaffold146.3,37,0,4,0,6,12,87,25,0,17,21
SymbC1.scaffold146.7,13,0,0,5,5,7,30,17,5,0,0
SymbC1.scaffold146.9,4,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold146.6,51,0,5,20,0,25,113,40,6,0,29
SymbC1.scaffold146.10,112,9,12,24,0,37,344,93,0,21,55
SymbC1.scaffold146.12,0,0,0,7,0,0,0,18,0,0,0
SymbC1.scaffold146.13,0,0,0,4,0,0,38,14,0,0,8
SymbC1.scaffold146.11,79,0,0,0,0,22,235,57,0,8,48
SymbC1.scaffold146.14,54,2,12,12,13,15,104,47,26,16,21
SymbC1.scaffold146.15,24,0,7,0,0,6,36,17,6,4,5
SymbC1.scaffold146.17,0,0,0,0,0,0,25,0,0,0,10
SymbC1.scaffold146.16,0,0,0,0,0,0,28,6,0,0,0
SymbC1.scaffold147.1,0,0,0,0,0,0,44,0,0,0,0
SymbC1.scaffold147.2,0,0,0,0,8,0,42,14,0,0,0
SymbC1.scaffold147.3,45,0,4,7,0,15,143,44,8,17,32
SymbC1.scaffold147.7,34,0,13,11,0,24,119,43,18,25,24
SymbC1.scaffold147.9,0,0,0,0,0,0,9,0,0,0,0
SymbC1.scaffold147.8,15,0,0,0,0,0,53,6,0,0,13
SymbC1.scaffold147.6,431,21,0,124,0,177,1144,243,66,120,223
SymbC1.scaffold147.12,101,0,11,11,0,40,172,88,39,26,39
SymbC1.scaffold147.13,79,0,16,25,19,20,192,45,13,25,41
SymbC1.scaffold148.2,0,0,0,0,0,0,47,0,0,0,8
SymbC1.scaffold148.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold149.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold149.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold149.7,0,0,0,8,0,0,35,0,0,0,0
SymbC1.scaffold150.3,0,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold150.4,18,0,0,9,0,0,12,9,0,8,0
SymbC1.scaffold150.6,0,0,0,0,0,0,0,4,0,0,0
SymbC1.scaffold150.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold150.10,0,0,0,0,0,0,0,3,0,0,0
SymbC1.scaffold150.5,22,0,0,11,0,16,56,0,0,19,0
SymbC1.scaffold150.12,21,0,3,7,8,15,52,9,8,10,6
SymbC1.scaffold151.4,2,2,0,0,0,2,5,3,0,0,5
SymbC1.scaffold151.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold150.13,0,0,0,0,0,0,59,0,0,0,0
SymbC1.scaffold151.5,0,0,0,0,0,0,129,0,0,0,0
SymbC1.scaffold151.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold152.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold152.9,216,20,11,44,0,66,588,139,38,57,105
SymbC1.scaffold153.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold153.7,0,0,0,0,0,9,68,15,0,0,0
SymbC1.scaffold153.8,31,0,0,15,0,0,51,34,0,10,0
SymbC1.scaffold153.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold153.11,54,0,0,22,0,14,122,39,0,0,16
SymbC1.scaffold153.13,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold154.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold153.12,26,0,0,0,13,0,71,18,0,0,0
SymbC1.scaffold154.2,67,12,0,16,14,34,180,68,27,37,0
SymbC1.scaffold154.3,31,0,0,20,12,24,132,30,16,0,13
SymbC1.scaffold154.12,0,0,0,0,0,0,79,0,0,0,0
SymbC1.scaffold154.11,23,0,0,0,0,9,32,0,0,3,0
SymbC1.scaffold155.3,0,0,0,0,0,0,0,3,0,0,0
SymbC1.scaffold155.4,64,0,0,0,0,0,132,38,0,0,26
SymbC1.scaffold156.1,0,0,0,0,0,4,7,0,0,0,0
